customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married,country,state,city,zip_code,total_population,latitude,longitude,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,tenure,internet_service,phone_service,multiple_lines,avg_monthly_gb_download,unlimited_data,offer,referred_a_friend,number_of_referrals,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
5919-TMRGD,Female,32,No,No,No,Yes,3,No,United States,California,Huntington Park,90255,78114,33.97803,-118.217141,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,79.35,13.13,79.35,0,0,13.13,92.48,1,Yes,Yes,No,57,Yes,None,No,0,1,2483,Churned,87,Yes,1,Competitor,Competitor had better devices
5919-VCZYM,Male,19,Yes,No,No,No,0,No,United States,California,Santa Ana,92707,62634,33.714829,-117.872941,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,No,Mailed check,20.05,40.28,42.7,0,0,80.56,123.26,2,No,Yes,No,0,No,None,No,0,5,4394,Joined,58,No,0,Not Applicable,N/A
5921-NGYRH,Male,40,No,No,Yes,No,0,Yes,United States,California,Stonyford,95979,844,39.288127,-122.415841,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,73.55,48.41,4764,21.9,0,3098.24,7840.34,64,Yes,Yes,No,22,Yes,Offer B,No,0,3,5018,Stayed,50,No,0,Not Applicable,N/A
5922-ABDVO,Female,20,Yes,No,Yes,No,0,Yes,United States,California,Seal Beach,90740,24180,33.75462,-118.071128,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,No,Mailed check,89.65,21.71,1761.05,0,80,412.49,2253.54,19,Yes,Yes,Yes,47,No,Offer D,Yes,1,3,3046,Churned,74,Yes,1,Attitude,Attitude of support person
5923-GXUOC,Male,37,No,No,No,No,0,No,United States,California,Fallbrook,92028,42239,33.362575,-117.299644,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,104.4,8.38,1081.45,0,0,83.8,1165.25,10,Yes,Yes,No,2,Yes,None,No,0,1,5035,Churned,84,Yes,1,Competitor,Competitor made better offer
5924-IFQTT,Male,33,No,No,Yes,Yes,2,Yes,United States,California,Crescent Mills,95934,178,40.080342,-120.957805,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,DSL,Month-to-Month,Yes,Electronic check,72.8,13.77,930.05,0,0,179.01,1109.06,13,Yes,Yes,Yes,23,Yes,None,Yes,4,4,2862,Stayed,46,No,0,Not Applicable,N/A
5924-SNGKP,Female,39,No,No,No,No,0,No,United States,California,Solana Beach,92075,12173,33.001813,-117.263628,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Credit card (automatic),20.25,6.61,865,46.78,0,271.01,1089.23,41,No,Yes,No,0,No,None,No,0,4,3972,Stayed,25,No,0,Not Applicable,N/A
5928-QLDHB,Male,48,No,No,No,No,0,No,United States,California,San Fernando,91340,33389,34.286131,-118.435969,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,76.25,34.75,684.85,0,0,312.75,997.6,9,Yes,Yes,Yes,3,Yes,None,No,0,5,2062,Stayed,62,No,0,Not Applicable,N/A
5930-GBIWP,Male,46,No,No,No,No,0,No,United States,California,Doyle,96109,1177,40.012675,-120.101857,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),81.5,3.24,5553.25,0,0,223.56,5776.81,69,Yes,Yes,Yes,26,Yes,None,No,0,4,5286,Stayed,45,No,0,Not Applicable,N/A
5931-FLJJF,Male,75,No,Yes,Yes,No,0,Yes,United States,California,Midway City,92655,8660,33.744439,-117.98588,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Mailed check,70.1,16.05,467.55,20.23,0,112.35,559.67,7,Yes,Yes,No,22,Yes,None,Yes,1,2,3669,Churned,83,Yes,1,Attitude,Attitude of service provider
5934-RMPOV,Female,32,No,No,No,Yes,2,No,United States,California,Pescadero,94060,2055,37.22565,-122.297533,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,84.75,33.73,1816.75,0,0,742.06,2558.81,22,Yes,Yes,Yes,19,Yes,Offer D,No,0,3,4240,Stayed,79,No,0,Not Applicable,N/A
5934-TSSAU,Female,51,No,No,Yes,Yes,3,Yes,United States,California,Landers,92285,2182,34.341737,-116.539416,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),75.3,48.73,1702.9,0,0,1120.79,2823.69,23,Yes,Yes,No,75,Yes,Offer D,Yes,6,5,5903,Stayed,49,No,0,Not Applicable,N/A
5935-FCCNB,Female,79,No,Yes,No,No,0,No,United States,California,Downey,90242,42459,33.921793,-118.140588,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,94.2,32.19,1608.15,36.4,0,547.23,2118.98,17,Yes,Yes,Yes,11,Yes,None,No,0,4,4425,Stayed,54,No,0,Not Applicable,N/A
5937-EORGB,Male,79,No,Yes,Yes,No,0,Yes,United States,California,Five Points,93624,1852,36.397745,-120.119911,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,96.5,22.83,1392.25,0,0,342.45,1734.7,15,Yes,Yes,Yes,26,Yes,None,Yes,9,4,2394,Stayed,61,No,0,Not Applicable,N/A
5939-SXWHM,Male,59,No,No,Yes,Yes,3,Yes,United States,California,Millville,96062,830,40.531257,-122.148139,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Bank transfer (automatic),26.3,20.73,1245.05,0,0,995.04,2240.09,48,No,Yes,Yes,0,No,Offer B,Yes,1,3,2111,Stayed,72,No,0,Not Applicable,N/A
5939-XAIXZ,Female,54,No,No,No,No,0,No,United States,California,Birds Landing,94512,138,38.140719,-121.838298,Yes,Yes,No,No,Yes,No,No,No,No,DSL,Month-to-Month,Yes,Mailed check,56.1,36.88,1033.9,0,0,700.72,1734.62,19,Yes,Yes,Yes,27,Yes,Offer D,No,0,3,3367,Stayed,27,No,0,Not Applicable,N/A
5940-AHUHD,Male,30,No,No,No,No,0,No,United States,California,Pomona,91768,36057,34.067932,-117.785168,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,No,Mailed check,70.6,44.59,70.6,0,0,44.59,115.19,1,Yes,Yes,No,41,Yes,Offer E,No,0,2,3338,Churned,69,Yes,1,Attitude,Attitude of support person
5940-NFXKV,Male,59,No,No,Yes,No,0,Yes,United States,California,San Diego,92109,46086,32.787836,-117.232376,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,83.65,14.09,1465.75,0,130,267.71,1863.46,19,Yes,Yes,Yes,25,No,None,Yes,1,2,3427,Churned,88,Yes,1,Competitor,Competitor made better offer
5944-UGLLK,Male,62,No,No,No,No,0,No,United States,California,Cloverdale,95425,9210,38.801936,-122.938935,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Cable,One Year,No,Credit card (automatic),54.9,0,3045.75,0,0,0,3045.75,53,Yes,No,No,17,Yes,Offer B,No,0,4,5677,Stayed,80,No,0,Not Applicable,N/A
5945-AZYHT,Male,53,No,No,Yes,No,0,Yes,United States,California,Antioch,94509,90891,37.980057,-121.801599,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,109.6,49.32,7854.15,0,0,3501.72,11355.87,71,Yes,Yes,Yes,9,Yes,Offer A,Yes,9,3,4564,Stayed,22,No,0,Not Applicable,N/A
5947-SGKCL,Female,19,Yes,No,Yes,Yes,3,Yes,United States,California,San Marino,91108,13158,34.122671,-118.112911,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),105.35,4.19,1559.25,0,0,62.85,1622.1,15,Yes,Yes,Yes,59,Yes,Offer D,Yes,6,3,2721,Stayed,66,No,0,Not Applicable,N/A
5948-UJZLF,Male,22,Yes,No,No,No,0,No,United States,California,Los Angeles,90049,33523,34.091829,-118.491244,Yes,Yes,No,Yes,No,No,No,No,No,DSL,Month-to-Month,No,Mailed check,49.25,40.75,97,0,0,81.5,178.5,2,Yes,Yes,No,71,Yes,None,No,0,5,3805,Joined,57,No,0,Not Applicable,N/A
5949-EBSQK,Male,44,No,No,Yes,Yes,1,Yes,United States,California,Sunset Beach,90742,1107,33.719221,-118.073596,Yes,Yes,No,No,No,Yes,No,Yes,Yes,DSL,Month-to-Month,No,Credit card (automatic),61.45,27.24,229.55,0,0,108.96,338.51,4,Yes,Yes,No,21,Yes,None,Yes,4,2,2131,Churned,83,Yes,1,Price,Price too high
5949-HGVJL,Female,35,No,No,Yes,No,0,Yes,United States,California,Mccloud,96057,1586,41.251322,-122.105209,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,DSL,Month-to-Month,Yes,Electronic check,73.05,23.31,1959.5,47.59,50,606.06,2567.97,26,Yes,Yes,No,20,No,None,Yes,7,5,2753,Stayed,46,No,0,Not Applicable,N/A
5949-XIKAE,Female,32,No,No,Yes,No,0,Yes,United States,California,San Bernardino,92401,1779,34.105935,-117.2914,Yes,Yes,No,Yes,No,No,Yes,No,No,Cable,Month-to-Month,Yes,Electronic check,83.55,32.32,680.05,0,0,258.56,938.61,8,Yes,Yes,No,25,Yes,None,Yes,1,1,2879,Churned,65,Yes,1,Dissatisfaction,Product dissatisfaction
5950-AAAGJ,Male,19,Yes,No,No,No,0,No,United States,California,Playa Del Rey,90293,11264,33.947305,-118.439841,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic,Month-to-Month,No,Bank transfer (automatic),84.3,2.26,1537.9,0,0,40.68,1578.58,18,Yes,Yes,Yes,73,Yes,Offer D,No,0,3,4612,Stayed,72,No,0,Not Applicable,N/A
5951-AOFIH,Male,19,Yes,No,No,No,0,No,United States,California,San Jose,95122,59841,37.32886,-121.834567,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Cable,Month-to-Month,Yes,Credit card (automatic),66.4,45.72,2245.4,0,0,1508.76,3754.16,33,Yes,Yes,No,51,No,None,No,0,5,3843,Stayed,69,No,0,Not Applicable,N/A
5954-BDFSG,Female,40,No,No,No,No,0,No,United States,California,West Hollywood,90069,20408,34.093781,-118.381061,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Credit card (automatic),107.5,9.47,7853.7,0,60,681.84,8595.54,72,Yes,Yes,Yes,21,No,None,No,0,3,4708,Stayed,53,No,0,Not Applicable,N/A
5955-EPOAZ,Female,40,No,No,No,No,0,No,United States,California,Livermore,94550,75929,37.571748,-121.659562,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,Yes,Mailed check,20.95,43.19,109.5,0,0,259.14,368.64,6,No,Yes,No,0,No,None,No,0,3,5554,Stayed,77,No,0,Not Applicable,N/A
5955-ERIHD,Male,53,No,No,Yes,No,0,Yes,United States,California,Lakewood,90712,30173,33.840524,-118.148403,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,94.7,31.49,1687.95,0,0,566.82,2254.77,18,Yes,Yes,Yes,20,Yes,Offer D,Yes,1,1,2206,Churned,72,Yes,1,Price,Long distance charges
5956-VKDTT,Female,72,No,Yes,Yes,No,0,Yes,United States,California,Moreno Valley,92557,46214,33.970661,-117.255039,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,74.35,45.76,334.8,0,0,228.8,563.6,5,Yes,Yes,Yes,22,Yes,Offer E,Yes,4,1,5273,Churned,82,Yes,1,Dissatisfaction,Product dissatisfaction
5956-YHHRX,Male,75,No,Yes,No,No,0,No,United States,California,Pilot Hill,95664,1173,38.803731,-121.043799,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,Yes,Electronic check,104.35,24.91,2271.85,0,130,523.11,2924.96,21,Yes,Yes,Yes,17,No,Offer D,No,0,5,4934,Stayed,22,No,0,Not Applicable,N/A
5959-BELXA,Male,67,No,Yes,No,No,0,No,United States,California,Yucaipa,92399,41575,34.04597,-117.011825,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic,Month-to-Month,Yes,Credit card (automatic),96.15,25.45,3019.25,0,0,814.4,3833.65,32,Yes,Yes,Yes,18,Yes,Offer C,No,0,2,2246,Churned,79,Yes,1,Price,Price too high
5960-MVTUK,Male,58,No,No,No,No,0,No,United States,California,Grenada,96038,616,41.599978,-122.539381,No,Yes,No,No,No,Yes,No,No,No,DSL,Month-to-Month,Yes,Electronic check,29.75,0,96.85,0,0,0,96.85,3,Yes,No,No,18,Yes,Offer E,No,0,3,3425,Joined,55,No,0,Not Applicable,N/A
5960-WPXQM,Male,24,Yes,No,No,No,0,No,United States,California,Temecula,92592,46171,33.507255,-117.029473,Yes,Yes,No,No,No,No,Yes,No,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,79.05,31.34,79.05,0,0,31.34,110.39,1,Yes,Yes,No,52,Yes,None,No,0,1,3555,Churned,80,Yes,1,Competitor,Competitor made better offer
5961-VUSRV,Female,53,No,No,No,No,0,No,United States,California,Sherman Oaks,91403,22085,34.147149,-118.463365,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Bank transfer (automatic),19.35,16.72,219.35,0,0,200.64,419.99,12,No,Yes,No,0,No,Offer D,No,0,5,4451,Stayed,57,No,0,Not Applicable,N/A
5965-GGPRW,Male,41,No,No,Yes,Yes,2,Yes,United States,California,Hayward,94541,60274,37.674002,-122.076796,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic,Two Year,No,Bank transfer (automatic),105.25,36.05,7609.75,0,0,2595.6,10205.35,72,Yes,Yes,Yes,14,Yes,Offer A,Yes,5,3,4427,Stayed,78,No,0,Not Applicable,N/A
5966-EMAZU,Male,27,Yes,No,Yes,No,0,Yes,United States,California,Fort Bidwell,96112,231,41.932207,-120.135941,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Mailed check,108.5,4.01,6880.85,0,0,256.64,7137.49,64,Yes,Yes,Yes,71,Yes,Offer B,Yes,1,3,4576,Stayed,22,No,0,Not Applicable,N/A
5968-HYJRZ,Male,28,Yes,No,Yes,Yes,2,Yes,United States,California,Kerman,93630,14062,36.727418,-120.123526,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Mailed check,24.55,15.68,1160.45,0,0,736.96,1897.41,47,No,Yes,Yes,0,No,Offer B,Yes,3,4,3629,Stayed,78,No,0,Not Applicable,N/A
5968-VXZLG,Male,45,No,No,No,No,0,No,United States,California,Calabasas,91302,23661,34.130861,-118.68346,Yes,Yes,No,No,No,No,No,No,No,DSL,Month-to-Month,Yes,Bank transfer (automatic),46.6,1.87,87.9,0,0,3.74,91.64,2,Yes,Yes,No,12,Yes,None,No,0,4,5096,Joined,54,No,0,Not Applicable,N/A
5968-XQIVE,Male,32,No,No,Yes,No,0,Yes,United States,California,Temecula,92592,46171,33.507255,-117.029473,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic,One Year,Yes,Electronic check,89.7,11.57,6588.95,0,0,833.04,7421.99,72,Yes,Yes,Yes,18,Yes,Offer A,Yes,2,3,6016,Stayed,76,No,0,Not Applicable,N/A
5970-GHJAW,Male,40,No,No,Yes,Yes,2,Yes,United States,California,Irvine,92612,41062,33.643095,-117.810896,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Credit card (automatic),19.95,26.12,862.4,0,0,1201.52,2063.92,46,No,Yes,No,0,No,Offer B,Yes,9,5,3574,Stayed,75,No,0,Not Applicable,N/A
5973-EJGDP,Male,21,Yes,No,No,No,0,No,United States,California,Palm Springs,92264,18884,33.745746,-116.514215,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,87.35,1.51,4473,0,0,77.01,4550.01,51,Yes,Yes,Yes,52,No,Offer B,No,0,5,4899,Stayed,28,No,0,Not Applicable,N/A
5975-BAICR,Male,36,No,No,Yes,Yes,2,Yes,United States,California,Yountville,94599,2873,38.421458,-122.365048,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,DSL,One Year,Yes,Credit card (automatic),63.7,47.45,2188.5,0,0,1708.2,3896.7,36,Yes,Yes,No,14,Yes,None,Yes,8,3,2504,Stayed,31,No,0,Not Applicable,N/A
5976-JCJRH,Male,36,No,No,Yes,No,0,Yes,United States,California,Danville,94526,32873,37.815459,-121.977203,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,70.3,31.72,738.2,0,0,317.2,1055.4,10,Yes,Yes,No,23,Yes,Offer D,Yes,1,3,2162,Churned,94,Yes,1,Dissatisfaction,Limited range of services
5977-CKHON,Female,59,No,No,Yes,Yes,3,Yes,United States,California,Roseville,95678,30614,38.759751,-121.288545,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),92.55,27.49,4039,0,0,1182.07,5221.07,43,Yes,Yes,Yes,53,Yes,Offer B,Yes,3,3,3853,Stayed,37,No,0,Not Applicable,N/A
5980-BDHPY,Male,48,No,No,Yes,No,0,Yes,United States,California,Wendel,96136,162,40.345949,-120.081187,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Bank transfer (automatic),87.1,12.02,6230.1,0,0,865.44,7095.54,72,Yes,Yes,Yes,26,Yes,None,Yes,5,3,5993,Stayed,76,No,0,Not Applicable,N/A
5980-NOPLP,Female,19,Yes,No,Yes,No,0,Yes,United States,California,Pasadena,91105,10253,34.13946,-118.166649,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,96.1,11.24,4364.1,0,0,494.56,4858.66,44,Yes,Yes,Yes,59,Yes,None,Yes,4,2,5606,Churned,87,Yes,1,Competitor,Competitor offered higher download speeds
5981-ITEMU,Male,58,No,No,Yes,No,0,Yes,United States,California,Marshall,94940,406,38.129308,-122.834815,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Bank transfer (automatic),97.1,16.33,3706.95,41.85,0,653.2,4318.3,40,Yes,Yes,Yes,23,Yes,Offer B,Yes,1,3,3099,Churned,67,Yes,1,Competitor,Competitor offered more data
5981-ZVXOT,Female,72,No,Yes,No,No,0,No,United States,California,San Diego,92131,29283,32.89325,-117.087091,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,One Year,Yes,Electronic check,108.35,10.73,3726.15,0,0,375.55,4101.7,35,Yes,Yes,Yes,3,Yes,Offer C,No,0,3,5139,Stayed,50,No,0,Not Applicable,N/A
5982-FPVQN,Female,40,No,No,Yes,Yes,1,Yes,United States,California,Camarillo,93012,24945,34.205504,-118.993111,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,95.15,41.03,3532.85,0,0,1518.11,5050.96,37,Yes,Yes,Yes,15,Yes,None,Yes,2,3,3407,Stayed,22,No,0,Not Applicable,N/A
5982-PSMKW,Female,20,Yes,No,Yes,Yes,2,Yes,United States,California,North Hollywood,91601,36625,34.1692,-118.372498,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Credit card (automatic),91.1,27.97,2198.3,0,0,643.31,2841.61,23,Yes,Yes,Yes,51,Yes,Offer D,Yes,1,4,5991,Stayed,71,No,0,Not Applicable,N/A
5982-XMDEX,Female,42,No,No,No,No,0,No,United States,California,Arvin,93203,16206,35.116307,-118.817644,Yes,No,No,No,No,No,No,No,No,None,Two Year,No,Bank transfer (automatic),26.5,33.71,1698.55,0,0,2191.15,3889.7,65,No,Yes,Yes,0,No,Offer B,No,0,3,4404,Stayed,46,No,0,Not Applicable,N/A
5985-BEHZK,Female,78,No,Yes,Yes,No,0,Yes,United States,California,Santa Ana,92705,44117,33.766004,-117.786763,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic,One Year,No,Credit card (automatic),105,27.79,7578.05,0,0,2000.88,9578.93,72,Yes,Yes,Yes,10,Yes,Offer A,Yes,1,5,6423,Stayed,56,No,0,Not Applicable,N/A
5985-TBABQ,Female,45,No,No,No,No,0,No,United States,California,West Sacramento,95605,12756,38.592745,-121.540036,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,DSL,One Year,No,Mailed check,74.75,33.45,2282.95,0,0,1070.4,3353.35,32,Yes,Yes,Yes,5,Yes,Offer C,No,0,4,2830,Stayed,66,No,0,Not Applicable,N/A
5986-WWXDV,Male,42,No,No,No,No,0,No,United States,California,Salton City,92275,799,33.28156,-115.955541,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Bank transfer (automatic),19.35,48.61,779.2,0,0,1895.79,2674.99,39,No,Yes,No,0,No,None,No,0,3,2607,Stayed,68,No,0,Not Applicable,N/A
5989-AXPUC,Female,27,Yes,No,Yes,No,0,Yes,United States,California,Garden Grove,92840,50641,33.787165,-117.931889,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic,Two Year,No,Mailed check,118.6,1.29,7990.05,38.57,0,87.72,8039.2,68,Yes,Yes,Yes,27,Yes,Offer A,Yes,1,4,4175,Stayed,38,No,0,Not Applicable,N/A
5989-OMNJE,Female,42,No,No,Yes,No,0,Yes,United States,California,Windsor,95492,23701,38.527297,-122.810044,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL,One Year,No,Electronic check,57.6,0,1367.75,0,0,0,1367.75,24,Yes,No,No,27,Yes,None,Yes,6,4,5623,Stayed,70,No,0,Not Applicable,N/A
5989-PGKJB,Female,40,No,No,No,No,0,No,United States,California,San Diego,92121,4258,32.898613,-117.202937,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,86.25,22.3,1340.1,0,0,356.8,1696.9,16,Yes,Yes,No,28,Yes,Offer D,No,0,5,3511,Stayed,65,No,0,Not Applicable,N/A
5993-BQHEA,Male,42,No,No,No,No,0,No,United States,California,San Francisco,94111,3337,37.801776,-122.402293,Yes,No,No,No,No,No,No,No,No,None,One Year,No,Credit card (automatic),20.05,16.59,267,0,0,199.08,466.08,12,No,Yes,No,0,No,None,No,0,3,4018,Stayed,62,No,0,Not Applicable,N/A
5993-JSUWV,Female,25,Yes,No,No,No,0,No,United States,California,Columbia,95310,2144,38.085839,-120.37855,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL,Two Year,Yes,Bank transfer (automatic),61.15,21.37,4017.45,0,0,1410.42,5427.87,66,Yes,Yes,No,30,Yes,None,No,0,3,5133,Stayed,66,No,0,Not Applicable,N/A
5995-LFTLE,Male,39,No,No,No,No,0,No,United States,California,Lower Lake,95457,2644,38.925545,-122.549083,Yes,No,No,No,No,No,No,No,No,None,Two Year,Yes,Credit card (automatic),25.3,48.78,1474.35,0,0,2829.24,4303.59,58,No,Yes,Yes,0,No,None,No,0,5,4477,Stayed,30,No,0,Not Applicable,N/A
5995-OIGLP,Male,42,No,No,No,No,0,No,United States,California,Port Costa,94569,173,38.035707,-122.196821,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable,Month-to-Month,No,Mailed check,56.65,7.97,654.85,0,0,95.64,750.49,12,Yes,Yes,No,10,Yes,None,No,0,1,3043,Churned,90,Yes,1,Price,Extra data charges
5995-SNNEW,Male,80,No,Yes,Yes,No,0,Yes,United States,California,Whittier,90605,38181,33.960891,-118.032222,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,104.45,45.21,2184.85,0,60,1039.83,3284.68,23,Yes,Yes,Yes,14,No,None,Yes,1,5,5883,Stayed,37,No,0,Not Applicable,N/A
5995-WWKKG,Female,62,No,No,No,No,0,No,United States,California,Running Springs,92382,5395,34.186211,-117.07683,Yes,No,No,No,No,No,No,No,No,None,One Year,Yes,Electronic check,19.8,30.17,695.05,0,0,1116.29,1811.34,37,No,Yes,No,0,No,Offer C,No,0,5,5987,Stayed,31,No,0,Not Applicable,N/A
5996-DAOQL,Male,28,Yes,No,No,No,0,No,United States,California,Penngrove,94951,3777,38.325599,-122.642352,Yes,No,No,No,No,No,No,No,No,None,Month-to-Month,Yes,Mailed check,20.45,42.17,20.45,0,0,42.17,62.62,1,No,Yes,No,0,No,Offer E,No,0,3,2184,Joined,80,No,0,Not Applicable,N/A
5996-EBTKM,Female,46,No,No,Yes,Yes,1,Yes,United States,California,Lakeside,92040,42277,32.909873,-116.906774,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,DSL,Two Year,Yes,Bank transfer (automatic),69.9,14.83,4615.9,0,0,993.61,5609.51,67,Yes,Yes,Yes,24,Yes,Offer A,Yes,1,3,6079,Stayed,21,No,0,Not Applicable,N/A
5996-NRVXR,Male,68,No,Yes,Yes,No,0,Yes,United States,California,Los Alamitos,90720,21343,33.79499,-118.065591,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Fiber Optic,One Year,Yes,Credit card (automatic),98.15,15.15,4116.8,27.89,0,606,4694.91,40,Yes,Yes,No,18,Yes,None,Yes,2,3,4332,Stayed,53,No,0,Not Applicable,N/A
5997-OPVFA,Male,39,No,No,Yes,No,0,Yes,United States,California,Montrose,91020,7527,34.2112,-118.230625,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable,Two Year,Yes,Bank transfer (automatic),89.05,6.05,6254.45,0,0,435.6,6690.05,72,Yes,Yes,Yes,30,Yes,Offer A,Yes,7,4,6212,Stayed,54,No,0,Not Applicable,N/A
5998-DZLYR,Female,55,No,No,Yes,No,0,Yes,United States,California,Sutter,95982,3193,39.172777,-121.805845,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic,Two Year,Yes,Bank transfer (automatic),94.35,25.14,5703,29.88,0,1533.54,7206.66,61,Yes,Yes,Yes,13,Yes,Offer B,Yes,1,5,4676,Stayed,48,No,0,Not Applicable,N/A
5998-VVEJY,Male,34,No,No,No,No,0,No,United States,California,Glendora,91741,24973,34.14649,-117.849815,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic,Month-to-Month,Yes,Electronic check,80.5,24.16,2088.8,0,0,628.16,2716.96,26,Yes,Yes,Yes,22,Yes,None,No,0,3,2729,Churned,72,Yes,1,Other,Moved
5999-LCXAO,Female,42,No,No,No,No,0,No,United States,California,Orange,92866,15396,33.784597,-117.844535,No,Yes,Yes,No,No,No,No,No,No,DSL,Month-to-Month,No,Mailed check,29.9,0,29.9,0,0,0,29.9,1,Yes,No,No,24,Yes,None,No,0,4,4155,Joined,61,No,0,Not Applicable,N/A
6000-APYLU,Male,39,No,No,No,No,0,No,United States,California,Valencia,91355,24977,34.43987,-118.644609,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic,Month-to-Month,Yes,Electronic check,80.8,20.34,713.1,0,0,183.06,896.16,9,Yes,Yes,No,7,Yes,None,No,0,3,3890,Churned,90,Yes,1,Competitor,Competitor offered more data
